24838362_304090746745635_2344552273847255040_n.jpg,0,0,0,0.109,0,0.074,0,0,0,0.051,0,0,0.039,0.035,0,0,0.085,0,0,0,0.412,0.113,0,0,0,0,0,0,0.109,0,0.074,0,0,0,0.051,0,0,0.074,0,0,0,0.085,0,0,0,0,0.412,0,0.113,0,0,0,0,0,0.109,0,0.074,0,0.025,0.026,0,0.035,0,0.039,0,0.026,0,0.059,0,0,0,0.412,0,0.113,0,0,0,0
24327093_710267545835573_7121880341769355264_n.jpg,0.749,0.018,0,0.026,0,0,0,0.02,0.018,0,0.024,0.031,0,0,0.037,0,0,0,0.012,0,0,0.009,0,0,0,0,0,0.767,0,0,0.026,0,0,0,0.038,0,0,0,0.055,0,0,0.037,0,0,0.009,0.012,0,0,0,0,0,0,0,0,0.018,0.749,0,0,0.026,0,0,0.018,0.02,0,0.031,0.024,0,0,0.046,0,0,0.012,0,0,0,0,0,0
24178083_293412824499822_1169003824963125248_n.jpg,0,0,0,0.038,0,0,0,0,0.024,0,0,0,0.09,0.024,0,0.188,0,0,0.289,0.048,0,0.032,0.065,0,0,0,0,0,0.038,0,0.024,0,0,0.09,0.117,0,0,0.188,0.024,0,0.22,0,0,0,0.065,0.032,0,0,0,0,0,0,0,0,0.062,0,0.048,0.159,0,0,0.188,0,0,0.244,0,0,0,0.065,0.032,0,0,0,0,0,0,0,0,0
24331764_1891308520898587_8044924180103168000_n.jpg,0,0,0.471,0.031,0,0.032,0,0.024,0.059,0.027,0,0,0,0,0,0,0,0,0.011,0,0,0,0.036,0,0.037,0,0.534,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0.036,0,0,0.037,0,0,0,0,0,0,0,0.031,0.059,0,0.482,0.048,0.024,0,0,0,0,0,0.011,0.036,0,0,0.037,0,0,0,0,0,0
24838586_133433497354321_4241708404449476608_n.jpg,0,0,0.17,0.062,0.036,0.068,0,0.06,0.052,0,0.046,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0.232,0,0.036,0.18,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0.114,0,0.17,0.12,0,0.104,0.046,0,0,0,0,0,0,0,0,0,0.124,0
24331948_181412132442065_5968909414973833216_n.jpg,0,0,0,0.001,0,0.337,0,0.194,0,0,0,0,0.071,0,0,0,0.16,0,0.215,0,0,0,0.023,0,0,0,0,0,0,0.001,0,0.337,0,0.194,0,0,0,0,0.071,0,0,0,0.16,0,0.215,0,0,0,0.023,0,0,0,0,0,0,0.001,0,0.337,0,0.194,0,0,0,0,0.071,0,0,0,0.16,0,0.215,0,0,0,0.023,0,0,0
24332131_205971679971491_5865596064022659072_n.jpg,0,0.095,0.463,0,0.241,0,0,0.031,0,0,0,0,0.025,0,0,0.053,0,0,0,0.067,0,0.012,0,0.0,0,0,0,0,0.558,0,0.241,0,0,0,0.031,0,0,0,0.025,0,0,0.053,0,0,0,0.067,0.0,0,0.012,0,0,0,0,0,0,0.558,0,0.21,0.031,0,0.031,0,0,0,0,0.025,0,0,0.053,0,0.0,0,0.067,0,0.012,0,0,0
24332048_147523492680586_8742880524894208000_n.jpg,0,0,0,0.185,0,0.224,0,0,0.039,0.024,0,0,0,0,0,0,0,0,0.077,0,0.032,0,0,0,0.175,0,0,0,0.185,0,0.126,0,0,0,0.137,0,0,0.024,0,0,0,0.077,0,0,0,0.032,0,0,0,0,0.175,0,0,0,0,0.185,0,0.126,0,0,0.039,0,0,0,0,0,0.149,0,0.026,0.024,0,0.032,0,0,0,0,0.175,0
24174754_135581107145550_5933762610963939328_n.jpg,0,0,0,0,0,0,0,0,0.02,0,0,0,0.039,0,0.396,0,0.053,0.044,0,0.086,0,0.036,0,0.141,0.044,0,0,0,0,0,0.02,0,0,0.039,0,0,0,0.449,0,0,0.13,0,0,0,0.073,0.104,0,0,0,0.044,0,0,0.02,0,0,0.039,0,0,0.053,0,0,0.482,0,0.044,0,0.073,0.068,0.036,0,0,0,0,0.044,0,0,0,0,0
24177610_537381779946922_560870622314364928_n.jpg,0,0,0.019,0,0,0,0,0,0,0.038,0.052,0.011,0.102,0,0,0,0.153,0,0,0.076,0,0.089,0,0.209,0,0,0.154,0.057,0.153,0,0,0,0.256,0.011,0,0,0,0,0,0,0,0,0,0,0.042,0.076,0,0,0,0,0,0,0.154,0.057,0.153,0,0,0.1,0.167,0,0,0,0,0,0,0,0,0.042,0,0,0,0.076,0,0,0,0,0,0
24332501_303637090132799_1168587668401946624_n.jpg,0,0,0,0.058,0.066,0.141,0.044,0,0,0.058,0,0,0,0.074,0,0,0.295,0.038,0,0,0,0,0,0,0,0,0,0,0.124,0,0.102,0.083,0,0,0.058,0,0,0.074,0,0,0.24,0.093,0,0,0,0,0,0,0,0,0,0,0,0.124,0.102,0,0.083,0,0,0,0.058,0,0,0.074,0,0.24,0.093,0,0,0,0,0,0,0,0,0,0,0
24332044_1516394095143448_4318347251123486720_n.jpg,0,0,0.002,0,0.008,0,0,0,0,0,0.045,0,0.089,0,0.077,0.434,0.174,0,0,0,0.002,0,0,0,0,0,0.089,0.096,0.045,0.428,0,0.157,0.008,0,0,0,0,0,0.002,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.183,0.002,0.045,0.436,0,0.157,0,0,0,0,0,0,0,0,0.002,0.006,0,0,0,0,0,0,0,0,0,0
24327306_300247200482106_9221096863829065728_n.jpg,0,0,0.424,0,0.284,0,0,0.05,0,0,0,0.039,0,0.017,0,0.041,0,0,0.058,0,0,0,0.031,0,0,0,0,0,0.424,0,0.284,0,0,0.012,0.05,0,0,0.046,0,0,0,0.039,0,0,0,0.058,0,0,0,0.031,0,0,0,0,0,0.424,0,0.284,0,0,0.012,0.05,0,0.019,0.027,0,0,0,0.022,0.017,0,0,0.058,0,0,0.031,0,0
24327990_1209489142517530_6635326290196955136_n.jpg,0,0.056,0,0.093,0,0.193,0,0,0.13,0,0,0,0.085,0,0,0,0.087,0,0,0,0.105,0,0,0,0.152,0,0,0.056,0.093,0,0,0.193,0,0,0.132,0,0,0.085,0,0,0,0.085,0,0,0,0.105,0,0,0,0.121,0.031,0,0.149,0,0,0.193,0,0,0.13,0,0,0.085,0.002,0,0.085,0,0,0,0.105,0,0,0,0.121,0,0,0.031,0,0
24838522_154995761787058_6399236524960907264_n.jpg,0,0,0,0,0,0.1,0,0,0.061,0,0,0,0.16,0,0.027,0,0.17,0,0,0.048,0,0,0.004,0,0.426,0,0,0,0,0,0,0.1,0,0,0.061,0,0,0,0.187,0,0,0.17,0,0,0.048,0,0,0,0.004,0,0.426,0,0,0,0,0,0,0.1,0,0.061,0,0,0,0.187,0,0.044,0.126,0,0.013,0,0.035,0,0.004,0,0,0.426,0,0
24327836_133938463918088_6987125618303303680_n.jpg,0,0,0.067,0,0.077,0.059,0,0.095,0,0.044,0,0,0.046,0,0.054,0,0,0,0.055,0,0,0,0,0.034,0,0,0,0,0.067,0,0.059,0.077,0,0,0.051,0.044,0,0,0.044,0,0,0.054,0.046,0,0,0.055,0,0,0,0.034,0,0,0,0,0.203,0.044,0.051,0.044,0,0,0,0,0,0,0,0,0.046,0,0,0,0.054,0,0,0.055,0,0,0.034,0
24331893_922975144527323_3122142139849375744_n.jpg,0,0,0.035,0,0,0.486,0,0.423,0,0,0,0.037,0,0.0,0,0,0.009,0,0.01,0,0,0,0.0,0,0,0,0,0,0.035,0,0,0.486,0,0,0.423,0,0,0.037,0,0.0,0,0.0,0.009,0,0.01,0,0,0,0.0,0,0,0,0,0,0.035,0,0,0.486,0,0.423,0,0,0.037,0.0,0,0,0.0,0,0.009,0.01,0,0,0,0.0,0,0,0,0
24838544_132853677492817_3302818812558049280_n.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0.098,0,0.038,0.026,0.026,0,0.283,0.058,0.231,0,0,0,0.045,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.03,0,0,0.253,0.289,0,0,0,0,0,0,0,0,0,0,0.045,0,0.124,0,0,0,0,0,0,0.038,0,0,0.026,0,0.03,0.169,0.084,0.289,0,0
24327825_554186761598980_4458085541107204096_n.jpg,0,0,0,0,0,0,0,0,0.005,0.002,0.283,0,0.139,0,0.104,0.116,0,0,0,0,0,0.021,0.005,0.03,0,0,0,0.422,0.116,0.125,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.005,0,0.03,0,0,0,0,0.37,0.189,0.109,0,0,0,0,0,0.005,0,0,0.002,0,0,0,0,0,0,0,0,0.03,0,0,0
24845481_145069676145951_9098774129359716352_n.jpg,0.007,0,0.039,0.038,0,0,0,0,0,0.012,0.01,0,0.006,0,0,0,0,0,0,0.01,0,0.156,0.045,0,0,0,0,0,0.031,0.045,0.038,0,0,0.013,0.008,0,0,0,0.012,0,0,0.01,0,0,0,0.01,0,0,0.156,0,0,0,0,0,0.051,0.031,0.01,0,0.038,0,0,0,0,0.012,0,0,0,0,0,0.008,0,0.007,0,0.01,0.156,0,0,0
24177560_158460031572204_7529013546026270720_n.jpg,0,0,0,0,0,0,0.2,0,0,0.129,0.07,0,0.067,0.045,0,0,0.086,0.036,0,0,0.134,0,0,0,0.047,0,0,0,0,0,0.2,0,0,0.199,0,0,0,0.112,0,0,0.036,0.086,0,0,0.06,0.074,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0.2,0,0.07,0.129,0,0.112,0,0,0.122,0,0.06,0,0.074,0,0,0,0.047,0,0
24327142_117547569031279_4111758675645825024_n.jpg,0,0,0,0.4,0,0,0,0.09,0,0,0,0,0.052,0.015,0,0.034,0,0.022,0,0,0.079,0,0,0.287,0,0,0,0,0,0,0,0.4,0,0,0.09,0,0,0.067,0,0,0.011,0.034,0,0,0.011,0,0.079,0,0,0.287,0,0,0,0,0,0,0,0.314,0.086,0,0.09,0,0.015,0.052,0,0.011,0,0,0.034,0,0,0.011,0.079,0,0,0.287,0,0
24331826_144383466213282_2145213603165241344_n.jpg,0,0,0,0,0,0.068,0,0,0.05,0,0.055,0,0.058,0.052,0,0.172,0.057,0,0,0.076,0.056,0,0.07,0,0,0,0,0,0,0,0.068,0,0,0,0.05,0,0,0.058,0.055,0,0,0.281,0,0,0,0.132,0,0,0.07,0,0,0,0,0,0,0,0.068,0,0,0,0.05,0.113,0,0,0.052,0.057,0,0.172,0,0.056,0.076,0,0,0,0,0.07,0,0
24327245_344536256020724_2090992802149171200_n.jpg,0,0,0,0,0,0,0.051,0,0,0,0.154,0.034,0,0.036,0.116,0,0,0,0.072,0,0.056,0.066,0.144,0,0,0,0,0,0,0,0.051,0,0,0,0.188,0,0,0.152,0,0,0,0.072,0,0,0,0.066,0.056,0,0.144,0,0,0,0.034,0,0.113,0.116,0,0.108,0.092,0,0.066,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0.144,0,0
24327396_1548492691871699_7382970218282221568_n.jpg,0,0,0.09,0.025,0.096,0,0.161,0.134,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0.079,0,0,0.194,0,0,0.115,0.096,0,0.295,0,0,0,0,0,0,0,0,0,0,0.043,0,0.025,0,0.054,0,0,0,0.194,0,0,0.062,0.149,0.295,0,0,0,0,0,0,0,0,0,0,0.043,0,0.025,0,0,0,0.054,0,0,0,0.194,0,0
24127086_139820650126321_5947030598164938752_n.jpg,0,0.015,0,0.822,0,0,0.096,0,0,0.011,0.006,0,0,0.005,0,0,0,0.004,0,0,0,0,0,0,0.015,0,0.059,0.778,0,0.083,0.013,0,0,0.017,0,0,0,0.005,0,0,0,0.004,0,0,0,0,0,0,0,0.015,0,0,0,0.015,0.044,0.778,0,0.013,0.083,0,0.006,0.011,0,0,0.005,0,0,0,0.004,0,0,0,0,0,0,0.015,0,0
24327664_307476566406383_4841993933049298944_n.jpg,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.032,0,0,0.024,0.09,0,0.297,0.369,0.108,0.02,0,0,0,0,0,0.005,0,0,0,0,0,0,0.032,0,0,0,0.114,0,0,0.216,0.153,0.297,0.128,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.032,0,0,0,0.114,0,0,0.216,0.153,0,0.317,0.108,0,0,0,0,0
24838448_1751216348514479_674711956015284224_n.jpg,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.016,0.023,0.02,0.248,0.144,0.256,0.213,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.016,0,0,0.208,0.092,0,0.469,0.135,0,0,0,0,0,0,0,0,0,0,0.007,0,0.016,0,0,0.208,0,0,0.069,0.213,0,0,0.279,0,0.115,0,0,0.02,0,0,0,0
24327626_534523386881626_5544344433111072768_n.jpg,0,0,0.052,0,0,0.134,0,0,0.081,0,0,0,0.065,0,0,0.107,0,0,0,0.161,0,0,0,0,0,0.401,0,0,0.052,0,0,0.134,0,0,0.081,0,0,0,0.065,0,0,0.107,0,0,0,0.161,0,0,0,0,0,0.401,0,0,0.052,0,0,0.134,0,0,0.081,0,0,0,0.065,0,0,0.107,0,0,0,0.161,0,0,0,0,0,0.401
24838383_751617035040811_5849430709063647232_n.jpg,0,0,0,0,0.029,0,0.081,0.05,0,0,0,0.098,0.045,0,0.362,0.049,0,0.067,0,0.029,0,0,0,0,0,0,0,0,0.029,0,0.131,0,0.303,0.143,0.067,0,0.108,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.131,0.303,0.045,0.165,0.049,0.059,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21042381_138356860159527_7213204927168905216_n.jpg,0,0,0,0,0,0,0,0,0,0.072,0,0.051,0.019,0.108,0.01,0.086,0,0.34,0.06,0.012,0.167,0,0,0,0,0,0,0,0,0,0,0,0.108,0.051,0.084,0.34,0.115,0,0.167,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.051,0.118,0.019,0,0.438,0,0,0.227,0,0,0,0,0,0,0,0,0,0
24838902_852992918204925_167651226605846528_n.jpg,0,0,0,0,0,0.031,0,0.028,0.017,0,0,0.04,0,0,0,0,0.016,0,0,0,0.096,0,0.293,0.311,0,0,0,0,0,0,0,0.031,0,0.003,0,0,0,0,0,0.028,0,0.016,0.037,0.017,0,0.096,0.293,0,0.059,0.252,0,0,0,0,0,0,0,0.034,0,0,0,0,0,0,0.028,0,0,0.016,0.054,0.293,0,0.155,0,0,0,0.252,0,0
24845702_1920698148180618_6557160002828632064_n.jpg,0,0,0,0,0.011,0.107,0.008,0,0,0.052,0,0,0.045,0,0,0.038,0,0,0,0.053,0,0,0.679,0,0,0,0,0,0.0,0.011,0.107,0.008,0,0,0.052,0,0,0.045,0,0,0,0.038,0,0,0,0.053,0,0,0,0.679,0,0,0.0,0,0.011,0,0.115,0,0.006,0.046,0,0,0,0.045,0,0,0,0.038,0,0,0,0,0.053,0,0,0,0.679,0
24327314_177728149479151_8315011587899392000_n.jpg,0,0,0.052,0,0,0,0,0,0,0.017,0.001,0,0,0,0,0,0.123,0,0,0.306,0,0.004,0.095,0,0.131,0,0,0.069,0,0.171,0.095,0,0,0,0,0,0,0,0.001,0.004,0,0,0.077,0,0,0.312,0,0,0,0,0,0,0,0.194,0.141,0,0,0,0,0,0,0.001,0,0,0.004,0,0,0,0.077,0,0.006,0.306,0,0,0,0,0,0
24331768_504192256646709_5694231687865565184_n.jpg,0,0,0,0,0,0.001,0,0,0,0.001,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.032,0.235,0.384,0,0,0,0,0.001,0,0.032,0.003,0,0,0.001,0.119,0,0.134,0,0,0,0.12,0,0,0.081,0,0.145,0.02,0,0,0.032,0,0.119,0.134,0.001,0.003,0.12,0,0.081,0.145,0,0,0,0.001,0,0,0,0,0,0,0.02,0,0,0,0,0
24838630_1733217336697946_3091191136635584512_n.jpg,0,0,0.021,0,0,0.03,0,0,0.059,0,0,0,0.118,0,0,0.176,0,0.019,0,0.195,0.026,0,0,0.184,0.15,0,0,0,0.021,0,0,0.03,0,0,0.059,0,0,0,0.118,0,0,0.195,0,0,0,0.221,0,0,0,0.334,0,0,0,0,0.021,0,0,0.03,0,0,0.059,0,0,0.118,0,0,0.019,0.176,0,0,0.026,0.195,0,0.15,0.184,0,0,0
24327176_919312498244925_6457189918845173760_n.jpg,0,0,0.011,0,0,0,0,0,0,0.011,0,0.047,0,0,0,0,0.015,0,0.039,0,0.026,0.112,0.238,0.006,0,0,0,0,0.058,0,0,0,0,0,0.011,0,0.016,0,0,0,0,0.039,0,0,0,0.238,0.138,0,0,0.005,0,0,0.047,0.011,0.015,0,0.112,0.249,0.04,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0.005,0,0,0
24327256_1497128833737270_2634311121485430784_n.jpg,0,0,0.018,0,0.042,0.018,0.042,0,0,0.048,0,0,0.084,0,0,0,0.036,0.061,0,0,0.093,0,0.105,0,0,0,0,0.132,0.018,0,0,0,0.042,0,0.042,0.018,0,0,0,0,0,0,0,0,0,0.19,0,0,0.105,0,0,0,0,0.102,0.108,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,0.166,0,0.036,0
24331957_852842681564232_3414606000840245248_n.jpg,0,0.089,0,0.5,0.376,0.016,0.008,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.089,0,0.037,0.839,0.016,0.008,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.089,0,0,0.5,0.237,0.147,0.016,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002
24332144_712635668935395_2764567141586829312_n.jpg,0,0.01,0,0,0,0.005,0.021,0,0,0.181,0,0,0.488,0.018,0,0,0.109,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0.005,0,0,0,0.021,0,0,0.199,0,0,0.559,0,0,0.042,0.066,0,0,0,0,0,0,0,0.01,0,0.005,0,0,0,0,0,0,0.018,0.021,0.071,0,0,0.181,0.042,0,0.488,0.028,0,0.038,0,0,0,0
24327248_168963657031930_5365233830032572416_n.jpg,0,0,0,0,0,0,0.211,0.05,0,0.221,0.049,0,0,0.08,0.033,0,0,0,0,0,0,0,0,0.061,0,0.091,0,0,0,0,0.165,0.096,0,0.128,0.142,0,0,0.113,0,0,0,0,0,0,0,0.061,0,0.091,0,0,0,0,0,0,0,0.146,0.115,0,0.191,0.079,0,0.113,0,0,0,0,0,0,0,0.061,0,0.091,0,0,0,0,0,0
24332450_115737559143361_7735643366074875904_n.jpg,0,0,0.039,0,0,0.044,0,0.057,0,0.039,0,0,0,0,0,0,0,0,0.042,0,0.114,0,0.055,0.161,0.024,0,0,0.083,0.039,0.057,0,0,0,0,0.114,0.042,0.134,0,0.055,0,0,0,0,0,0.027,0,0,0,0.024,0,0,0,0.083,0,0.096,0,0,0,0.114,0.042,0,0.189,0,0,0,0,0,0.027,0,0,0,0,0.024,0,0,0,0,0
24332001_706532402883311_2086646729037316096_n.jpg,0,0,0.06,0,0,0.064,0,0,0.05,0,0,0.031,0,0,0,0,0.042,0,0.071,0,0.059,0.204,0,0.289,0.057,0,0,0,0.06,0,0,0.064,0,0,0.05,0,0,0.031,0,0,0,0.071,0.042,0,0,0.263,0,0,0.057,0.289,0,0,0,0,0.06,0,0,0.064,0,0,0.05,0,0,0.031,0,0.071,0,0,0.246,0,0,0.116,0,0,0,0.289,0,0
24332091_149645455796805_8004669792394936320_n.jpg,0,0,0,0.034,0,0.146,0.107,0.017,0,0.464,0.017,0,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.153,0.117,0,0.017,0.464,0,0.161,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.107,0.163,0,0.38,0.101,0.161,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24332231_173155249945647_1993732228349165568_n.jpg,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.058,0,0,0,0.065,0.065,0.659,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.01,0.007,0,0,0,0,0.051,0.065,0.065,0.659,0,0,0,0.001,0,0.01,0.065,0,0.557,0,0.167,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0.051,0,0,0
24327087_894165714080055_8111837094810222592_n.jpg,0,0,0.102,0,0,0.142,0,0.029,0,0.066,0.029,0,0.037,0,0,0,0.029,0,0.028,0,0,0,0,0,0,0.339,0,0,0.102,0,0.171,0,0,0.029,0.066,0,0,0.037,0,0,0.028,0.029,0,0,0,0,0,0,0,0.028,0.311,0,0,0,0.102,0.029,0.142,0,0.029,0.066,0,0,0,0.037,0,0.028,0,0.029,0,0,0,0,0,0.028,0,0,0.311,0
24332275_524496321252547_6678279467850268672_n.jpg,0,0,0,0,0,0,0.041,0,0.407,0,0.144,0.002,0,0.028,0,0.066,0.052,0,0,0.042,0.092,0,0,0.047,0,0,0,0,0,0,0,0,0.041,0.002,0.407,0,0,0.144,0.028,0,0,0.118,0,0,0,0.134,0,0,0.047,0,0,0,0,0,0,0.002,0,0,0.041,0,0.407,0.028,0,0.144,0,0.052,0,0.066,0.092,0,0,0.089,0,0,0,0,0,0
24328059_520223351674067_6781081404160606208_n.jpg,0,0,0,0.092,0,0.354,0.04,0.063,0.082,0.052,0.069,0,0,0,0,0.03,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0.092,0.457,0,0,0.203,0,0,0,0.03,0,0,0,0,0.04,0,0.06,0,0,0,0,0,0,0,0,0,0.092,0.063,0.394,0.069,0.134,0.03,0,0,0,0,0,0.04,0,0,0.06,0,0,0,0,0,0,0,0,0
24274923_2039471142955025_4708878418211504128_n.jpg,0,0,0,0,0,0,0,0.002,0,0,0.005,0,0.055,0.074,0,0.061,0,0.052,0.04,0.041,0,0.177,0,0.016,0,0,0,0,0.046,0.177,0.002,0,0,0.04,0,0.061,0.129,0,0,0,0.052,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.005,0,0.043,0.177,0,0,0,0,0,0.04,0,0,0.061,0.074,0.055,0,0,0.052,0,0,0.016,0,0,0
